order_id,quantity,month_name,day_name,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_name
3,3,07,Friday,13,38.25,38.25,S,Chicken,The Thai Chicken Pizza
1,1,11,Monday,21,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,10,Wednesday,12,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,07,Sunday,12,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,10,Wednesday,11,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,11,Tuesday,17,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,07,Friday,16,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,09,Monday,16,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,09,Sunday,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,10,Saturday,16,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,09,Friday,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,07,Thursday,15,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,07,Friday,12,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,11,Saturday,15,12.0,12.0,S,Veggie,The Mediterranean Pizza
1,1,09,Saturday,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,08,Thursday,18,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,12,Thursday,17,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,12,Wednesday,14,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,08,Saturday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,11,Monday,11,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,09,Friday,18,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,08,Friday,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,09,Tuesday,21,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
2,2,05,Thursday,19,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,03,Sunday,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,01,Thursday,14,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,02,Sunday,20,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,04,Monday,16,18.5,18.5,L,Veggie,The Five Cheese Pizza
2,2,05,Sunday,16,26.5,26.5,M,Classic,The Hawaiian Pizza
1,1,03,Monday,18,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,04,Sunday,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,04,Thursday,13,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
2,2,02,Tuesday,19,33.5,33.5,M,Chicken,The California Chicken Pizza
1,1,04,Tuesday,12,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,03,Wednesday,18,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,01,Thursday,17,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,04,Friday,20,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,02,Saturday,22,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,03,Sunday,16,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,06,Tuesday,12,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,06,Wednesday,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,02,Sunday,17,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,03,Sunday,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,03,Monday,19,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,06,Tuesday,16,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,04,Saturday,19,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,02,Tuesday,19,16.25,16.25,M,Supreme,The Calabrese Pizza
2,2,04,Friday,13,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,05,Sunday,14,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,01,Saturday,20,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,05,Thursday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,05,Wednesday,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,02,Friday,18,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,04,Saturday,20,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,02,Saturday,11,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,01,Wednesday,18,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,06,Wednesday,21,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,01,Thursday,11,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,05,Thursday,18,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,06,Monday,18,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,03,Monday,18,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,06,Wednesday,13,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,03,Tuesday,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,09,Tuesday,21,12.5,12.5,M,Classic,The Pepperoni Pizza
2,2,10,Thursday,12,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,11,Saturday,17,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,09,Tuesday,18,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Sunday,13,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,10,Saturday,22,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
2,2,11,Saturday,17,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,09,Saturday,12,12.75,12.75,S,Chicken,The California Chicken Pizza
2,2,11,Friday,17,33.5,33.5,M,Chicken,The Southwest Chicken Pizza
1,1,07,Saturday,22,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,08,Monday,17,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,07,Wednesday,22,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
2,2,11,Friday,11,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,07,Saturday,13,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,07,Sunday,13,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,11,Wednesday,14,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,07,Wednesday,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,10,Tuesday,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,06,Monday,18,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,12,Saturday,20,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,08,Sunday,11,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,08,Tuesday,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,10,Sunday,18,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,10,Sunday,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,06,Wednesday,14,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,02,Thursday,13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,02,Thursday,18,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
1,1,06,Monday,11,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,01,Monday,16,32.0,32.0,M,Classic,The Napolitana Pizza
1,1,06,Thursday,20,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,06,Saturday,23,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,06,Monday,17,12.0,12.0,S,Veggie,The Mexicana Pizza
2,2,06,Monday,12,24.0,24.0,S,Veggie,The Mediterranean Pizza
1,1,01,Thursday,14,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
1,1,04,Wednesday,18,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
2,2,01,Wednesday,12,41.5,41.5,L,Supreme,The Prosciutto and Arugula Pizza
1,1,05,Saturday,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,01,Wednesday,19,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,03,Thursday,12,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,03,Friday,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,06,Thursday,13,25.0,25.0,S,Supreme,The Italian Supreme Pizza
1,1,01,Thursday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,04,Wednesday,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,04,Thursday,18,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,05,Thursday,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,04,Saturday,20,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,05,Saturday,22,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,06,Tuesday,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,02,Tuesday,19,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,01,Tuesday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,02,Friday,20,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,05,Sunday,12,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
1,1,05,Friday,16,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,04,Saturday,20,20.5,20.5,L,Classic,The Greek Pizza
1,1,01,Friday,21,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,03,Monday,21,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,02,Tuesday,21,25.5,25.5,XL,Classic,The Greek Pizza
1,1,10,Thursday,11,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,10,Friday,17,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
1,1,08,Saturday,15,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,10,Tuesday,13,24.0,24.0,S,Classic,The Big Meat Pizza
2,2,08,Tuesday,15,32.0,32.0,M,Classic,The Napolitana Pizza
2,2,07,Friday,22,25.5,25.5,S,Chicken,The Southwest Chicken Pizza
1,1,08,Thursday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,09,Saturday,14,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,08,Saturday,12,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,09,Friday,11,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,10,Wednesday,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,09,Thursday,18,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,12,Sunday,15,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,09,Saturday,14,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,07,Monday,12,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,2,11,Sunday,11,20.75,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,10,Tuesday,14,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,07,Monday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,10,Saturday,14,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,11,Thursday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,08,Friday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,08,Friday,17,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,12,Thursday,15,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,11,Wednesday,16,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,11,Monday,20,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,06,Sunday,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,08,Friday,21,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,08,Friday,23,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,12,Wednesday,20,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,09,Monday,11,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,08,Saturday,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,08,Saturday,17,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,11,Sunday,18,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,11,Friday,11,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,10,Friday,14,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,08,Wednesday,20,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,07,Saturday,22,12.0,12.0,S,Classic,The Greek Pizza
1,1,11,Saturday,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,02,Sunday,20,16.5,16.5,L,Classic,The Hawaiian Pizza
1,1,04,Friday,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,04,Friday,18,32.5,32.5,M,Supreme,The Sicilian Pizza
2,2,04,Monday,12,33.0,33.0,M,Supreme,The Pepper Salami Pizza
1,1,06,Sunday,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,06,Wednesday,21,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,01,Wednesday,13,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,03,Tuesday,21,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,04,Friday,12,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
3,3,02,Saturday,19,62.25,62.25,L,Chicken,The Southwest Chicken Pizza
1,1,02,Monday,15,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,05,Sunday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,03,Thursday,20,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,05,Sunday,16,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,02,Sunday,14,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,02,Tuesday,20,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,04,Wednesday,17,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,05,Monday,20,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,06,Sunday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,02,Sunday,17,35.0,35.0,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,03,Wednesday,20,33.5,33.5,M,Chicken,The Chicken Alfredo Pizza
1,1,02,Sunday,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,04,Wednesday,16,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,03,Tuesday,12,16.0,16.0,M,Classic,The Italian Capocollo Pizza
1,1,06,Friday,19,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,05,Friday,16,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
2,2,05,Thursday,12,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,01,Monday,18,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,01,Thursday,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,01,Wednesday,20,33.0,33.0,M,Supreme,The Soppressata Pizza
1,1,05,Thursday,19,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,05,Sunday,14,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,02,Tuesday,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,01,Saturday,13,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,02,Wednesday,12,12.0,12.0,S,Classic,The Greek Pizza
1,1,02,Sunday,18,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,05,Saturday,22,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,04,Saturday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,03,Saturday,13,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,01,Sunday,19,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,02,Thursday,13,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,06,Friday,12,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,04,Wednesday,16,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,09,Wednesday,21,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,08,Saturday,15,16.5,16.5,M,Veggie,The Spinach Pesto Pizza
2,2,10,Friday,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
3,3,10,Thursday,14,50.25,50.25,M,Chicken,The California Chicken Pizza
2,2,10,Saturday,13,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,11,Thursday,22,16.0,16.0,M,Veggie,The Green Garden Pizza
2,2,10,Friday,21,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,07,Monday,18,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,10,Sunday,17,20.75,20.75,L,Supreme,The Italian Supreme Pizza
2,2,08,Monday,17,29.0,29.0,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,08,Friday,18,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,12,Sunday,16,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,08,Saturday,13,20.5,20.5,L,Classic,The Greek Pizza
4,4,10,Friday,18,66.0,66.0,L,Classic,The Hawaiian Pizza
2,2,11,Friday,18,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,09,Tuesday,21,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,10,Thursday,16,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,07,Tuesday,12,25.5,25.5,XL,Classic,The Greek Pizza
1,1,11,Thursday,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,08,Tuesday,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,07,Tuesday,15,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,08,Sunday,16,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,11,Tuesday,19,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,08,Monday,13,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,08,Tuesday,19,12.0,12.0,S,Classic,The Classic Deluxe Pizza
2,2,11,Saturday,12,41.5,41.5,L,Chicken,The Chicken Alfredo Pizza
1,1,11,Sunday,12,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,11,Sunday,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,12,Sunday,15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
2,2,03,Monday,12,41.0,41.0,L,Classic,The Classic Deluxe Pizza
2,2,02,Tuesday,16,25.0,25.0,S,Supreme,The Spinach Supreme Pizza
3,3,03,Thursday,18,62.25,62.25,L,Chicken,The Thai Chicken Pizza
1,1,04,Saturday,14,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,05,Friday,13,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,2,06,Wednesday,13,16.25,32.5,M,Supreme,The Calabrese Pizza
2,2,03,Wednesday,18,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,03,Friday,12,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,02,Thursday,12,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
3,3,05,Thursday,13,49.5,49.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,03,Thursday,12,62.25,62.25,L,Supreme,The Spicy Italian Pizza
1,1,05,Tuesday,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,05,Friday,21,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,01,Friday,13,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,03,Saturday,17,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,2,01,Saturday,12,18.5,37.0,L,Veggie,The Five Cheese Pizza
1,1,06,Monday,17,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,06,Saturday,23,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,04,Saturday,16,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,03,Monday,13,12.0,12.0,S,Classic,The Greek Pizza
1,1,02,Saturday,18,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,04,Saturday,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,05,Thursday,11,16.0,16.0,M,Veggie,The Mexicana Pizza
2,2,03,Friday,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,02,Thursday,21,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,04,Tuesday,12,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,04,Wednesday,16,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,01,Saturday,21,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
1,1,06,Tuesday,22,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,04,Monday,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,05,Wednesday,14,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,02,Saturday,18,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,05,Sunday,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,03,Thursday,19,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,06,Tuesday,19,12.75,12.75,S,Chicken,The Chicken Alfredo Pizza
2,2,01,Wednesday,18,33.0,33.0,L,Classic,The Hawaiian Pizza
1,1,06,Wednesday,18,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,01,Friday,11,20.5,20.5,L,Classic,The Greek Pizza
1,1,04,Thursday,16,12.25,12.25,S,Supreme,The Calabrese Pizza
1,1,03,Wednesday,19,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,04,Wednesday,14,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,06,Thursday,17,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,2,06,Saturday,13,16.75,33.5,M,Chicken,The Thai Chicken Pizza
1,1,04,Wednesday,21,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,06,Tuesday,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,09,Thursday,19,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,10,Friday,21,12.5,12.5,S,Supreme,The Spicy Italian Pizza
1,1,07,Saturday,18,13.25,13.25,M,Classic,The Hawaiian Pizza
3,3,08,Sunday,17,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,10,Friday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,12,Monday,12,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
1,1,07,Tuesday,11,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,12,Monday,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,08,Wednesday,18,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,12,Friday,12,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,08,Saturday,20,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,10,Tuesday,16,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,11,Saturday,20,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
3,3,12,Sunday,13,31.5,31.5,S,Classic,The Hawaiian Pizza
1,1,09,Sunday,13,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,07,Thursday,22,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,09,Friday,13,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,11,Wednesday,15,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,09,Friday,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,12,Monday,12,24.0,24.0,S,Veggie,The Spinach and Feta Pizza
1,1,08,Thursday,12,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,07,Wednesday,17,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,10,Sunday,14,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,07,Tuesday,13,40.5,40.5,L,Veggie,The Mediterranean Pizza
2,2,07,Friday,17,19.5,19.5,S,Classic,The Pepperoni Pizza
1,1,07,Sunday,20,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,11,Sunday,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,11,Wednesday,15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,07,Thursday,13,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,09,Thursday,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,12,Saturday,18,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,09,Saturday,22,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,08,Monday,17,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,09,Wednesday,21,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,12,Wednesday,13,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,12,Saturday,18,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,12,Sunday,15,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,11,Wednesday,20,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,12,Friday,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,09,Sunday,18,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,03,Saturday,14,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,02,Saturday,11,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
2,2,03,Monday,12,24.0,24.0,S,Veggie,The Mediterranean Pizza
2,2,03,Tuesday,16,25.0,25.0,S,Supreme,The Soppressata Pizza
1,1,03,Sunday,12,12.75,12.75,S,Chicken,The California Chicken Pizza
4,4,05,Friday,13,83.0,83.0,L,Supreme,The Soppressata Pizza
1,1,05,Sunday,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
5,5,01,Saturday,20,83.75,83.75,M,Chicken,The California Chicken Pizza
2,2,05,Saturday,17,22.0,22.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,01,Saturday,22,12.0,12.0,S,Classic,The Greek Pizza
1,2,06,Wednesday,13,16.5,33.0,M,Supreme,The Italian Supreme Pizza
1,1,01,Sunday,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,04,Friday,20,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,05,Monday,17,41.5,41.5,L,Chicken,The California Chicken Pizza
2,2,01,Sunday,13,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,03,Saturday,12,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,03,Tuesday,15,16.75,16.75,M,Chicken,The California Chicken Pizza
2,2,03,Sunday,16,25.0,25.0,M,Classic,The Pepperoni Pizza
1,1,04,Friday,13,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,03,Tuesday,15,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,04,Sunday,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,06,Friday,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,01,Friday,17,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,05,Wednesday,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
